id,empresa,titulo,area,senioridade,modelo_trabalho,cidade,estado,pais,data_publicacao,n_candidatos,emprego_tipo,seniority_li,job_function_li,industries,easy_apply,tem_salario,link,apply_url,n_funcionarios_empresa
4383872355,Santander Brasil,Banco de Talentos - Especialista Patrimonial - SP SUDOESTE SEGUROS,outros,especialista,presencial,Greater Campinas,,BR,2026-04-22,25,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4383872355,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Especialista-Patrimonial---SP-SUDOESTE--SEGUROS_Req1552605?Source=Source_LinkedIn,32298
4408075487,Santander Brasil,Espec Clientes B1 I,outros,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-29,73,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4408075487,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Espec-Clientes-B1-I_Req1567033?Source=Source_LinkedIn,32298
4336724463,Santander Brasil,Banco de Talentos - Assessor de Invest | Nível Brasil,corporativo,nao_classificado,presencial,Greater Campinas,,BR,2026-04-17,200,Full-time,Not Applicable,Finance,Financial Services,False,False,https://www.linkedin.com/jobs/view/4336724463,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Assessor-de-Invest---Nvel-Brasil_Req1508733?Source=Source_LinkedIn,32298
4247811400,F1RST Digital Services,Banco de Talentos - Cloud - Júnior/Pleno | Exclusivo para pessoas negras ou mulheres,corporativo,junior,hibrido,São Paulo,São Paulo,BR,2026-04-19,200,Full-time,Not Applicable,Finance and Information Technology,"Financial Services, IT Services and IT Consulting, and Software Development",False,False,https://www.linkedin.com/jobs/view/4247811400,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Banco-de-Talentos---Cloud---Jnior-Pleno_Req1394266?Source=Source_LinkedIn&source=Linkedin,4195
4400654652,Santander Brasil,Data Scientist Spec IV,outros,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-11,38,Full-time,Not Applicable,"Finance, Analyst, and Information Technology",Financial Services,False,False,https://www.linkedin.com/jobs/view/4400654652,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Data-Scientist-Spec-IV_Req1563266?Source=Source_LinkedIn,32298
4404558375,Santander Brasil,Espec Santander II 8h,outros,senior,presencial,Lajeado,Rio Grande do Sul,BR,2026-04-22,99,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4404558375,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/LAJEADO/Espec-Santander-II-8h_Req1546833?Source=Source_LinkedIn,32298
4359783130,Santander Brasil,Lider Coml Financeira,negocios,especialista,hibrido,Greater Florianopolis,,BR,2026-04-11,200,Full-time,Not Applicable,Sales and Management,Financial Services,False,False,https://www.linkedin.com/jobs/view/4359783130,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/AG-FLORIANOPOLIS-BSM/Lider-Coml-Financeira_Req1533211?Source=Source_LinkedIn&source=Linkedin,32298
4402643807,Santander Brasil,Data Scientist Sr Leader,outros,senior,presencial,São Paulo,São Paulo,BR,2026-04-16,34,Full-time,Not Applicable,"Finance, Analyst, and Information Technology",Financial Services,False,False,https://www.linkedin.com/jobs/view/4402643807,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Data-Scientist-Sr-Leader_Req1564630-1?Source=Source_LinkedIn,32298
4292867053,Santander Brasil,Consultor de Vendas PJ - Sanb,outros,nao_classificado,presencial,Greater Campinas,,BR,2026-04-24,200,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4292867053,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Consultor-de-Vendas-PJ---Sanb_Req1486416?Source=Source_LinkedIn,32298
4271181592,Santander Brasil,Banco de Talentos Assessor de Invest PJ,corporativo,nao_classificado,presencial,Greater Campinas,,BR,2026-04-13,200,Full-time,Not Applicable,Finance,Financial Services,False,False,https://www.linkedin.com/jobs/view/4271181592,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Assessor-de-Invest-PJ_Req1425108?Source=Source_LinkedIn&source=Linkedin,32298
4403578064,Santander Brasil,Cyber Security Spec II (Purple/Red Team),corporativo,senior,presencial,São Paulo,São Paulo,BR,2026-04-18,47,Full-time,Not Applicable,Finance and Information Technology,"Financial Services, IT Services and IT Consulting, and Software Development",False,False,https://www.linkedin.com/jobs/view/4403578064,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Cyber-Security-Spec-II_Req1561411-1?Source=Source_LinkedIn,32298
4361197307,Santander Brasil,Banco de Talentos Especialista Clientes B2 - São Paulo Interior II,outros,senior,presencial,Greater Campinas,,BR,2026-04-30,121,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4361197307,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---So-Paulo-Interior-II_Req1534005?Source=Source_LinkedIn,32298
4406473768,Santander Brasil,IT Analyst III (Cyber Cloud Security - AWS/Azure),tecnologia,senior,hibrido,São Paulo,São Paulo,BR,2026-04-30,74,Full-time,Mid-Senior level,Information Technology,IT Services and IT Consulting,True,False,https://www.linkedin.com/jobs/view/4406473768,,32298
4369704613,Santander Brasil,Consultor de Vendas PJ SANB - RIBEIRÃO PRETO/SP - Região Norte,outros,nao_classificado,presencial,Greater Campinas,,BR,2026-04-10,62,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4369704613,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Consultor-de-Vendas-PJ-SANB---RIBEIRO-PRETO-SP---Regio-Norte_Req1543125?Source=Source_LinkedIn,32298
4403570147,Santander Brasil,BRA Espec Fin Crime Compliance I,outros,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-18,200,Full-time,Not Applicable,Legal and Finance,Financial Services,False,False,https://www.linkedin.com/jobs/view/4403570147,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/BRA-Espec-Fin-Crime-Compliance-I_Req1562010?Source=Source_LinkedIn,32298
4361314708,Santander Brasil,Espec Coml Prod Financ SANB - Joinville,outros,nao_classificado,presencial,Greater Florianopolis,,BR,2026-04-30,90,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4361314708,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SANB-FLORIANOPOLIS/Espec-Coml-Prod-Financ-SANB---Joinville_Req1534417?Source=Source_LinkedIn,32298
4409114443,Santander Brasil,Espec Clientes Prospera,outros,nao_classificado,presencial,São Luís,Maranhão,BR,2026-05-01,75,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4409114443,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-LUIS/Espec-Clientes-Prospera_Req1566194?Source=Source_LinkedIn,32298
4365267913,Santander Brasil,Consultor de Vendas PJ SANB - SANTOS e SÃO VICENTE / SP,outros,nao_classificado,presencial,Greater Campinas,,BR,2026-04-19,75,Full-time,Not Applicable,Sales and Customer Service,Financial Services,False,False,https://www.linkedin.com/jobs/view/4365267913,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Consultor-de-Vendas-PJ-SANB---SANTOS-e-SO-VICENTE---SP_Req1536840?Source=Source_LinkedIn,32298
4395317052,Santander Brasil,Banco de Talentos | Especialista Negócios Coml Financeira | Brasil,outros,especialista,presencial,Campinas,São Paulo,BR,2026-04-24,55,Full-time,Not Applicable,Sales and Customer Service,Financial Services,False,False,https://www.linkedin.com/jobs/view/4395317052,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Especialista-Negcios-Coml-Financeira---SP-Interior-e-PR-Interior_Req1561010?Source=Source_LinkedIn,32298
4247809453,F1RST Digital Services,Banco de Talentos - Back-end (Java) - Junior/Pleno | Exclusivo para pessoas negras ou mulheres,corporativo,junior,hibrido,São Paulo,São Paulo,BR,2026-05-01,200,Full-time,Not Applicable,Finance and Information Technology,"Financial Services, IT Services and IT Consulting, and Software Development",False,False,https://www.linkedin.com/jobs/view/4247809453,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Banco-de-Talentos---Back-end--Java----Junior-Pleno_Req1393921?Source=Source_LinkedIn&source=Linkedin,4195
4337173424,Santander Brasil,Especialista Patrimonial - Consórcio,outros,especialista,presencial,Greater Campinas,,BR,2026-04-19,200,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4337173424,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Especialista-Patrimonial---Consrcio_Req1509160?Source=Source_LinkedIn,32298
4383870524,Santander Brasil,Banco de Talentos - Especialista Patrimonial - REG SP CENTRO SEGUROS,outros,especialista,presencial,Greater Campinas,,BR,2026-04-22,25,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4383870524,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Especialista-Patrimonial---REG-SP-CENTRO-SEGUROS_Req1552593?Source=Source_LinkedIn,32298
4406802586,Santander Brasil,Espec Clientes B1 I,outros,nao_classificado,presencial,Osasco,São Paulo,BR,2026-04-25,66,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4406802586,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/REGIAO-E1---JARAGUA/Espec-Clientes-B1-I_Req1545346-1?Source=Source_LinkedIn,32298
4364988088,Santander Brasil,Banco de Talentos - Especialista Business Banking 1 - SP Capital e Litoral,outros,especialista,presencial,Greater Campinas,,BR,2026-04-16,200,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4364988088,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Especialista-Business-Banking-1---SP-Capital-e-Litoral_Req1536846?Source=Source_LinkedIn,32298
4360757395,Santander Brasil,Banco de Talentos Especialista Clientes B2 - Região Sul,outros,especialista,presencial,Greater Campinas,,BR,2026-04-30,158,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4360757395,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---Regio-Sul_Req1534001?Source=Source_LinkedIn,32298
4364972945,Santander Brasil,Banco de Talentos - Especialista Business Banking 1 - SP Interior,outros,especialista,presencial,Greater Campinas,,BR,2026-04-16,200,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4364972945,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Especialista-Business-Banking-1---SP-Interior_Req1536871?Source=Source_LinkedIn,32298
4313214107,Santander Brasil,Consultor de Vendas PJ SANB - Araraquara,outros,nao_classificado,presencial,Greater Campinas,,BR,2026-04-21,93,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4313214107,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Consultor-de-Vendas-PJ-SANB---Araraquara_Req1498275?Source=Source_LinkedIn,32298
4402071763,Santander Brasil,Espec Clientes B1 I,outros,nao_classificado,presencial,Osasco,São Paulo,BR,2026-04-15,90,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4402071763,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/OSASCO/Espec-Clientes-B1-I_Req1557833?Source=Source_LinkedIn,32298
4405033663,Santander Brasil,Cyber Security Leader,tecnologia,especialista,hibrido,Greater São Paulo Area,,BR,2026-04-23,200,Full-time,Not Applicable,Information Technology,Banking,False,False,https://www.linkedin.com/jobs/view/4405033663,https://www.universia.net/br/emprego/07f4c1f4-6415-5938-b956-17b955ef6092/cyber-security-leader-hybrid.html,32298
4383863813,Santander Brasil,Banco de Talentos - Especialista Patrimonial - SP OESTE SEGUROS,outros,especialista,presencial,Greater Campinas,,BR,2026-04-22,25,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4383863813,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Especialista-Patrimonial---SP-OESTE-SEGUROS_Req1552602?Source=Source_LinkedIn,32298
4406701991,Santander Brasil,IT Analyst II (Middle Office/Data Analytics),outros,senior,hibrido,São Paulo,São Paulo,BR,2026-04-30,168,Full-time,Mid-Senior level,Information Technology and Finance,IT Services and IT Consulting,True,False,https://www.linkedin.com/jobs/view/4406701991,,32298
4398307770,Santander Brasil,Espec Clientes B1 I,outros,nao_classificado,presencial,São Caetano do Sul,São Paulo,BR,2026-04-28,127,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4398307770,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-CAETANO-DO-SUL/Espec-Clientes-B1-I_Req1561157?Source=Source_LinkedIn,32298
4408584717,Santander Brasil,Espec Clientes B1 I,outros,nao_classificado,presencial,Salvador,Bahia,BR,2026-04-30,48,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4408584717,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SALVADOR/Espec-Clientes-B1-I_Req1567303?Source=Source_LinkedIn,32298
4253014489,Santander Brasil,Banco de Talentos - Especialista Patrimonial - REG CAMPINAS - SP,outros,especialista,presencial,Greater Campinas,,BR,2026-04-22,200,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4253014489,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Especialista-Patrimonial---REG-CAMPINAS---SP_Req1464329?Source=Source_LinkedIn&source=Linkedin,32298
4408589503,Santander Brasil,Espec Clientes B1 I,outros,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-30,33,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4408589503,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Espec-Clientes-B1-I_Req1551387?Source=Source_LinkedIn,32298
4404551090,F1RST Digital Services,IT Analyst III (Java),corporativo,senior,hibrido,São Paulo,São Paulo,BR,2026-04-22,43,Full-time,Not Applicable,Finance and Information Technology,"Financial Services, IT Services and IT Consulting, and Software Development",False,False,https://www.linkedin.com/jobs/view/4404551090,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/IT-Analyst-III--Java-_Req1562401?Source=Source_LinkedIn,4195
4386005067,Santander Brasil,Banco de Talentos | Assessor de Investimentos - Vaga Afirmativa para Pessoas Com Deficiência,corporativo,nao_classificado,presencial,Greater Campinas,,BR,2026-04-26,75,Full-time,Not Applicable,Finance,Financial Services,False,False,https://www.linkedin.com/jobs/view/4386005067,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Assessor-de-Investimentos---Vaga-Afirmativa-para-Pessoas-Com-Deficincia_Req1553796?Source=Source_LinkedIn,32298
4408080452,Santander Brasil,Lider Sr Tec Operacoes,outros,senior,presencial,São Paulo,São Paulo,BR,2026-04-29,47,Full-time,Not Applicable,"Administrative, Finance, and Information Technology",Financial Services,False,False,https://www.linkedin.com/jobs/view/4408080452,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Lider-Sr-Tec-Operacoes_Req1565906-1?Source=Source_LinkedIn,32298
4400597213,Santander Brasil,Espec Controles Gastos III,corporativo,senior,presencial,São Paulo,São Paulo,BR,2026-04-10,200,Full-time,Not Applicable,Finance and Accounting/Auditing,Financial Services,False,False,https://www.linkedin.com/jobs/view/4400597213,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Espec-Controles-Gastos-III_Req1546601-1?Source=Source_LinkedIn,32298
4409098857,Santander Brasil,BRA Espec Clientes Prospera,outros,nao_classificado,presencial,Pinheiro,Maranhão,BR,2026-05-01,25,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4409098857,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Nucleo-Prospera-Batalha/BRA-Espec-Clientes-Prospera_Req1568236?Source=Source_LinkedIn,32298
4360757394,Santander Brasil,Banco de Talentos Especialista Clientes B2 - Nordeste II,outros,senior,presencial,Greater Campinas,,BR,2026-04-30,52,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4360757394,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---Nordeste-II_Req1533996?Source=Source_LinkedIn,32298
4399789368,Santander Brasil,IT Developer III Fullstack (Node.js/Angular),tecnologia,senior,hibrido,São Paulo,São Paulo,BR,2026-04-14,200,Full-time,Mid-Senior level,Information Technology,Banking and IT Services and IT Consulting,True,False,https://www.linkedin.com/jobs/view/4399789368,,32298
4408701313,Santander Brasil,Espec Clientes B1 I,outros,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-30,32,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4408701313,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Espec-Clientes-B1-I_Req1567279?Source=Source_LinkedIn,32298
4404526043,F1RST Digital Services,IT Analyst II (Java),corporativo,senior,hibrido,São Paulo,São Paulo,BR,2026-04-22,74,Full-time,Not Applicable,Finance and Information Technology,"Financial Services, IT Services and IT Consulting, and Software Development",False,False,https://www.linkedin.com/jobs/view/4404526043,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/IT-Analyst-II--Java-_Req1565105?Source=Source_LinkedIn,4195
4359912756,Santander Brasil,Banco de Talentos Especialista Clientes B2 - Nordesde I,outros,especialista,presencial,Greater Campinas,,BR,2026-04-27,81,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4359912756,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---Nordesde-I_Req1533558?Source=Source_LinkedIn,32298
4389723245,F1RST Digital Services,IT Analyst II (Full Stack),corporativo,senior,hibrido,São Paulo,São Paulo,BR,2026-04-15,135,Full-time,Not Applicable,Finance and Information Technology,"Financial Services, IT Services and IT Consulting, and Software Development",False,False,https://www.linkedin.com/jobs/view/4389723245,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/IT-Analyst-II--Full-Stack-_Req1553128?Source=Source_LinkedIn,4195
4360787128,Santander Brasil,Banco de Talentos Especialista Clientes B2 - Minas Gerais,outros,especialista,presencial,Greater Campinas,,BR,2026-04-30,73,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4360787128,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---Minas-Gerais_Req1533998?Source=Source_LinkedIn,32298
4359783131,Santander Brasil,Banco de Talentos Especialista Clientes B2 - Paraná,outros,especialista,presencial,Greater Campinas,,BR,2026-04-28,80,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4359783131,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---Paran_Req1533575?Source=Source_LinkedIn,32298
4400660412,Santander Brasil,BRA Data & Analytics Spec III,outros,senior,presencial,São Paulo,São Paulo,BR,2026-04-11,58,Full-time,Not Applicable,"Finance, Analyst, and Information Technology",Financial Services,False,False,https://www.linkedin.com/jobs/view/4400660412,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/BRA-Data---Analytics-Spec-III_Req1561846-1?Source=Source_LinkedIn,32298
4409099856,Santander Brasil,Espec Clientes B1 I,outros,nao_classificado,presencial,São Paulo,Brazil,BR,2026-05-01,25,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4409099856,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SUMARE/Espec-Clientes-B1-I_Req1567255?Source=Source_LinkedIn,32298
4385867437,Santander Brasil,Programa de Formação AAA | Carreira em Assessoria de Investimentos Exclusivo para Pessoas com Deficiência (PcD),corporativo,nao_classificado,presencial,Greater Campinas,,BR,2026-04-26,150,Full-time,Not Applicable,Finance,Financial Services,False,False,https://www.linkedin.com/jobs/view/4385867437,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Programa-de-Formao-AAA---Carreira-em-Assessoria-de-Investimentos-Exclusivo-para-Pessoas-com-Deficincia--PcD-_Req1553274?Source=Source_LinkedIn,32298
4399878984,Santander Brasil,IT Developer III (Fullstack - Node.js/Angular),outros,senior,presencial,São Paulo,São Paulo,BR,2026-05-01,200,Full-time,Not Applicable,Business Development and Product Management,Financial Services,False,False,https://www.linkedin.com/jobs/view/4399878984,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/SAO-PAULO/Espec-Exp-Cliente-III_Req1562364?Source=Source_LinkedIn,32298
4360768058,Santander Brasil,Banco de Talentos Especialista Clientes B2 - São Paulo Metro,outros,especialista,presencial,Greater Campinas,,BR,2026-04-30,156,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4360768058,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---So-Paulo-Metro_Req1533999?Source=Source_LinkedIn,32298
4360777266,Santander Brasil,Banco de Talentos Especialista Clientes B2 - São Paulo Interior III,outros,senior,presencial,Greater Campinas,,BR,2026-04-30,128,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4360777266,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---So-Paulo-Interior-III_Req1534009?Source=Source_LinkedIn,32298
4253009998,Santander Brasil,Banco de Talentos - Especialista Patrimonial - REG PARANA E SANTA CATARINA,outros,especialista,presencial,Greater Campinas,,BR,2026-04-22,133,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4253009998,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos---Especialista-Patrimonial---REG-PARANA-E-SANTA-CATARINA_Req1464290?Source=Source_LinkedIn&source=Linkedin,32298
4359774426,Santander Brasil,Banco de Talentos Especialista Clientes B2 - São Paulo (ZO - ZS - ABCD),outros,especialista,presencial,Greater Campinas,,BR,2026-04-27,189,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4359774426,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---So-Paulo-Capital-I_Req1533556?Source=Source_LinkedIn&source=Linkedin,32298
4406561548,Santander Brasil,Programa de Estágio Santander 2026,outros,estagio,hibrido,Espírito Santo,Brazil,BR,2026-04-28,200,Internship,Internship,"Administrative, Accounting/Auditing, and Legal",Banking,False,False,https://www.linkedin.com/jobs/view/4406561548,https://www.universia.net/br/emprego/6dde4e20-a05f-406e-9704-378d05cf5067/programa-de-estagio-santander-2026.html?utm_source=linkedin&utm_medium=recruiter&utm_campaign=programa_de_est%C3%A1gio_santander_2026,32298
4361147322,Santander Brasil,Banco de Talentos Especialista Clientes B2 - São Paulo Interior I,outros,especialista,presencial,Greater Campinas,,BR,2026-04-29,166,Full-time,Not Applicable,"Sales, Public Relations, and Customer Service",Financial Services,False,False,https://www.linkedin.com/jobs/view/4361147322,https://santander.wd3.myworkdayjobs.com/SantanderCareers/job/Evergreen/Banco-de-Talentos-Especialista-Clientes-B2---So-Paulo-Interior-I_Req1534006?Source=Source_LinkedIn,32298
4405009492,Santander Brasil,Programa de Estágio Santander 2026,outros,estagio,hibrido,Greater Salvador,,BR,2026-04-23,200,Internship,Internship,"Administrative, Legal, and Accounting/Auditing",Banking,False,False,https://www.linkedin.com/jobs/view/4405009492,https://www.universia.net/br/emprego/6dde4e20-a05f-406e-9704-378d05cf5067/programa-de-estagio-santander-2026.html?utm_source=linkedin&utm_medium=recruiter&utm_campaign=programa_de_est%C3%A1gio_santander_2026,32298
4405006731,Santander Brasil,Programa de Estágio Santander 2026,outros,estagio,hibrido,Greater Belo Horizonte,,BR,2026-04-23,200,Internship,Internship,"Administrative, Legal, and Accounting/Auditing",Banking,False,False,https://www.linkedin.com/jobs/view/4405006731,https://www.universia.net/br/emprego/6dde4e20-a05f-406e-9704-378d05cf5067/programa-de-estagio-santander-2026.html?utm_source=linkedin&utm_medium=recruiter&utm_campaign=programa_de_est%C3%A1gio_santander_2026,32298
4406982589,Santander Brasil,Programa de Estágio Santander 2026,outros,estagio,hibrido,Piauí,Brazil,BR,2026-04-29,143,Internship,Internship,"Accounting/Auditing, Administrative, and Legal",Banking,False,False,https://www.linkedin.com/jobs/view/4406982589,https://www.universia.net/br/emprego/6dde4e20-a05f-406e-9704-378d05cf5067/programa-de-estagio-santander-2026.html?utm_source=linkedin&utm_medium=recruiter&utm_campaign=programa_de_est%C3%A1gio_santander_2026,32298
4407017539,Santander Brasil,Programa de Estágio Santander 2026,outros,estagio,hibrido,Acre,Brazil,BR,2026-04-29,29,Internship,Internship,"Administrative, Accounting/Auditing, and Legal",Banking,False,False,https://www.linkedin.com/jobs/view/4407017539,https://www.universia.net/br/emprego/6dde4e20-a05f-406e-9704-378d05cf5067/programa-de-estagio-santander-2026.html?utm_source=linkedin&utm_medium=recruiter&utm_campaign=programa_de_est%C3%A1gio_santander_2026,32298
4406980525,Santander Brasil,Programa de Estágio Santander 2026,outros,estagio,hibrido,Amazonas,Brazil,BR,2026-04-29,130,Internship,Internship,"Administrative, Accounting/Auditing, and Legal",Banking,False,False,https://www.linkedin.com/jobs/view/4406980525,https://www.universia.net/br/emprego/6dde4e20-a05f-406e-9704-378d05cf5067/programa-de-estagio-santander-2026.html?utm_source=linkedin&utm_medium=recruiter&utm_campaign=programa_de_est%C3%A1gio_santander_2026,32298
4406979609,Santander Brasil,Programa de Estágio Santander 2026,operacoes,estagio,hibrido,Goiás,Brazil,BR,2026-04-29,200,Internship,Internship,Administrative,Banking,False,False,https://www.linkedin.com/jobs/view/4406979609,https://www.universia.net/br/emprego/6dde4e20-a05f-406e-9704-378d05cf5067/programa-de-estagio-santander-2026.html?utm_source=linkedin&utm_medium=recruiter&utm_campaign=programa_de_est%C3%A1gio_santander_2026,32298
